source_id,reply_id,argument,claim,evidence,unverifiable_claim,verifiable_claim,reason,external_evidence,internal_evidence,sarcasm,toxic_language,text_x,text_y
1175750414463094787,1178696122849775616,1,1,1,1,1,0,0,1,0,0,"@markusin3 @philbill1337 Ähm, ich fürchte, du hast was grundsätzliches nicht verstanden - es ist nämlich das Schule schwänzende Mädchen, das Erwachsen wie Dir erklären muss, was die Wissenschaft will. Die sehen da nämlich keinen Affront, sondern klatschen Beifall - also die Wissenschaftler und Experten.","@FarwigMathias @philbill1337 Ich lese da ständig andere Berichte von renomierten Zeitungen. Die Forscher welche wirklich etwas verstehen vom Thema Klima, reden nicht von Katastrophe, sondern von Krise. Und diese Krise kann nur langsam bewältigt werden. Aber sicher nicht von einem Moment auf den Andern."
1177477225693626368,1177564440197287937,1,1,0,1,1,0,0,0,0,0,@Lowl3v3l @Kaleu23911476 @nicolediekmann Oder einfach ausgedrückt Wissenschaft ist der aktuelle Konsens. Wer den zum menschengemachten Klimawandel skeptisch sieht weil 99% das selbe sagen will nur einfach die Wahrheit nicht sehen damit er seinen bequemen Lebensstil nicht ändern muss.,"@Real_Utopist @Lowl3v3l @nicolediekmann Wenn alle der gleichen Meinung sind, ist das nicht immer gut. Das lehrt uns die Geschichte. Mit Bequemlichkeit hat das nichts zu tun. Selbst wenn D. ab morgen kein CO2 mehr produziert, wird das keinen Einfluss auf das Klima haben. Dafür wird das Land ganz andere Probleme haben."
1176880045798973440,1178296776585072640,1,1,1,1,1,1,0,0,0,0,"Boris Palmer schreibt Greta Thunberg: ""Wir haben Deine Jugend nicht zerstört"" https://t.co/42nDrbjVQN https://t.co/8YLZOVX30W",
1177564818829729792,1178356206936739840,1,1,0,1,1,0,0,0,0,0,Wie kann der Klimaveränderung begegnet werden und wo kann die Schweiz ihren Beitrag noch weiter ausbauen? Lesen Sie jetzt die Analysen und Empfehlungen in unserem neuen Bericht „Nachhaltige Energie für die Schweiz“: https://t.co/QuzIMQzh3i #Sustainability https://t.co/sy7YHHr3Cs,"@UBSschweiz Ja, UBS, man könnte aus den Katboninvestments aussteigen. Man könnte nachhaltig investieren und finanzieren. Ihr macht aber genau das Gegenteil und seid am #Klimanotstand mitschuldig. Deshalb sollte das Geld zur @alternativebank statt zu euch. #Finance #Sustainability"
1177277708885209090,1177278876852137984,1,1,0,0,1,0,0,0,0,0,,"@Antiaktivist1 @JL_4954 @Umwelthilfe @klima_allianz @ConstZerger Eben nicht. Deutschland hält sich nicht an deren Klimaziele während China das macht. China hält das Pariser klimaabkommen ein, Deutschland nicht. China setzt auf erneuerbare Energien und veboten von Verbrennungsmotoren. Deutschland nicht."
1177224754580938752,1177226064629829632,1,1,0,1,1,0,0,0,0,0,"@Skeptic_Punk @DebyeScherrer @KikiKueka Das war ein Beispiel wie der wissenschaftliche Konsens sich irren kann als Gag hat er sich als beispiel das absurdeste ausgesucht was er finden konnte es ist immernoch ein video welches unterhaltsam gestaltet werden soll 

hier paar andere beispiele https://t.co/0ythLHOyKf",
1177557145967091712,1177639762959708160,1,1,0,1,1,0,0,0,0,0,"Was hat der Kampf gegen den Klimawandel mit Sexismus und Rassismus zu tun?

Ich frage für einen schwulen Türken. https://t.co/pnOaMvLkNO","@AliCologne Ich werde nie verstehen wieso Menschen glauben sie könnten das Klima beeinflussen, natürlich müssen wie die Umwelt schützen, aber es wird keinem gelingen das Klima zu ändern"
1177204574337286146,1177210479158157312,1,1,0,0,1,0,0,0,0,0,"@phytonaut Wo es annähernd 1:1 funktionieren könnte, wäre eventuell bei den Drehkreuzen am Golf. Dubai hat ja viel Sonne und viel Platz. 
Kannst du ausrechnen, wie viele km2 Solarfelder es dort bräuchte, um den globalen Kerosinbedarf komplett klimaneutral per Algensprit zu decken?",@nickscharioth Habe hier gerade nur Wachstumsdaten für gemäßigtes Klima (Niederlande). Damit komme ich auf ungefähr 45.000 km2 (in etwa die Fläche von Niedersachsen). Als Alge habe ich genetisch optimierte Nannochloropsis gaditana angenommen.
1179274438833004544,1179287227488227335,1,1,0,0,1,0,0,0,0,0,@JHaakona @chrisi3490 @GrumpyEmmi Ich hab das Gefühl du hast ein sehr fundamentales Problem noch nicht verstanden: wenn das Klima sich die nächsten Jahre extrem veränderen wird - auch hier in Deutschland - dann werden irgendwann unsere Systeme zusammenbrechen. Und was folgt dann? Chaos.,"@bianca_stst @JHaakona @chrisi3490 @GrumpyEmmi Und wie kommst du darauf? Nicht mal IPCC spricht davon. Allein schon ""Das Klima verändern"" wie das denn?"
1178719376306065408,1178741632847548416,1,1,0,0,1,0,0,0,1,0,"@realMartinHagen Dieter Nuhr tut das und zieht die, die Maßnahmen gegen die drohende Katastrophe einfordern, ins Lächerliche. Das halte ich nicht nur für unlustig und dumm, sondern auch verantwortungslos. Und dazu muss ich kein Linker sein, sondern nur aufgeklärter Realist sein.",
1177251483022004225,1178912870249242624,1,1,1,1,1,1,0,0,0,0,"Am Freitag fällt in Doha der Startschuss zur Leichtathletik-#WM. Besondere Herausforderung: die Hitze! Im Stadion laufen schonmal die Kühlanlagen ""heiß"".☀️ 🥵 💨 #Doha2019 #leichtathletik @IAAFDoha2019 https://t.co/Q88PWv8VnJ",
1178191373771653120,1178218897943732226,1,1,0,0,1,0,0,0,1,0,,"@shasofanX @KlassLib @Kittypunk7 @WOLKEFN Ja, weil Energie schon vorher teuer wie nirgends sonst war. Und jetzt wird sie halt noch teurer. Aber keine Sorge, alles wird weiterhin produziert - nur halt woanders. Hilft sicher dem Klima - nicht."
1176881059641925638,1176954434057900037,1,1,1,1,1,0,1,0,0,0,"@Nils22527082 @Heimatverbunde1 @ralph_kuhs @ddominik10 @OliverJanich @ZDF Ich finde es ja immer so lustig, wenn die Grafik kommt. Die sind selbst zu dumm ihre eigenen Bildchen anzusehen. Das eine ist Europa, das andere Die Welt. Und alleine deshalb gibts bei einer eine ausgeprägtere warmzeit.","@ryhminsimon @Nils22527082 @Heimatverbunde1 @ralph_kuhs @OliverJanich @ZDF Das Klima der Erde wird seit 120 Jahren immer kühler, ein Zusammenhang zwischen CO2 und der Temperatur ist nicht erkennbar. Eine kontroverse Debatte zu diesem Thema wurde bisher im öffentlichen Raum noch nie geführt. Es ist alles Lug unt Trug um den menschengemachten Klimawandel. https://t.co/AD2hYTfxh4"
1177218800758009856,1177221636329803778,1,1,1,1,1,1,0,0,0,0,,"@ImmobilienUSA @search_mk @AfD @Joerg_Meuthen ""gesteinigt und geächtet"" wohl kaum. Eher sind ihre Studien nicht durch Peer-Review gekommen. Unter anderem, da ihre Methodik fehlerhaft ist, oder diverse andere Fehler in ihrer Studie vorkommen."
1176925326645104641,1176926053329264641,1,1,1,1,1,1,0,0,0,0,"@ChHarrison1 @doenerspiess Ein Limit ist doch aber der wichtige Unterschied zur Steuer. Wenn das Gut knapp wird, steigt damit ja auch der Preis.","@PrimeLindner @doenerspiess Menge und Preis sind ja zwei voneinander abhängige Parameter. Begrenzt man die Menge, steigt der Preis; erhöht man den Preis, sinkt die Menge.

An welcher der beiden Schrauben man dreht, ist mir und dem Klima herzlich egal."
1178047006457110535,1178050593715314689,1,1,0,0,1,0,0,0,0,0,,
1177229497491501056,1177230622068264961,1,1,1,1,1,1,0,0,0,0,"@raumplanungtv @WoSchBonn @ingenieur_de @Turbodus Hatte ich darauf hingewiesen, dass im Co2-neutralen Idealfall der Energiebedarf source to wheel 3-4-fach höher ist als bei atterieelektrisch? Du brauchst also locker 3-4-fache Menge an Kraftwerkskapazität
https://t.co/U8l11pG23L","@jottes @WoSchBonn @ingenieur_de @Turbodus das ist alles machbar., Dazu gibt es genug Statistiken. Autos mit Akku mögen dem Klima helfen, aber sie werden der Umwelt so krass schaden, dass das nach hinten losgehen wird. Daher erscheint mit #Wasserstoff effektiver. Wasser(stoff) kann man überall kriegen."
1179417134709055489,1179421661344538625,1,1,0,0,1,0,0,0,0,0,Klima gibts es schon länger als seit 150 Jahren. Langfristig gibt es keine Korrelation. https://t.co/E5DBwwz23V https://t.co/cjXtgIgQh0,"@FoxMulder944 Es gibt neben CO2  mehrere Einflüsse aufs Klima. Vulkane, Sonne, Milankovich Zyklen Kontinentaldrift. Und alle wirken auf unterschiedlichen Zeitskalen. Informieren Sie sich!"
1179986627428528129,1179990318583820288,1,1,0,1,1,0,0,0,0,0,"@H_Ruppi_1 @SteinbachErika Wäre man das Klima- und Umweltschutzthema schon vor 30 Jahren angegangen, hätte man es billiger haben können. Nur wird’s halt teuer. Noch viel teurer wird es allerdings, wenn wir gar nichts machen.
Da die 10% reichsten Deutschen 50% CO2 verursachen, sollte man dort ansetzen.","@GlobalistYT @SteinbachErika Des weiten gibt es Vulkanausbrüche und Waldbrände die Unmengen an CO2 ausstoßen und auch Kosmische und terrestrische Einflüsse die das Klima nachhaltig ändern und geändert haben.
Das etwas in Richtung Umwelt getan werden muss ist definitiv in Ordnung, aber bitte mit Vernunft!"
1178380703035281415,1178575873563353093,1,1,1,0,1,1,1,0,0,0,,"@PeterBraeuerRA @SylK1966 @fdp @Stiftung2Grad @Die_Gruenen @IPCC_CH (2/3) Natürlich sind komplexe Simulationen wie die zum Klima sehr fehleranfällig. Deshalb sind ja in den Prognosen auch so breite Korridore angegeben: 800 Gigatonnen ab 2018 führen mit 1/3 Wahrscheinlichkeit zu unter 1,5°, mit 2/3 zu unter 1,75 mit 1/3 zu mehr als 1,75° s.Tabelle https://t.co/YJRtPLXYBw"
1177311691262111744,1177366152038801409,1,1,0,1,1,0,0,0,0,0,"@Nanu_2468 @rewinside @Exsl95 Leider nein, Exsl hat oft genug im stream seine Meinung zu FFF, klimaschutz etc. kundgetan.

Schade um ihn...",
1177303939076820993,1177306968735846400,1,1,0,0,1,0,0,0,0,0,"Und ich dachte immer, ein Kernsatz der Aufklärung würde lauten: sapere aude - wage es, Deinen eigenen Verstand zu gebrauchen. Deshalb trifft der Vorwurf wohl eher die, die wissenschaftliche Erkenntnisse als bloßen Glauben bezeichnen https://t.co/rc9XFx1Apz",
1179379452540850179,1179384292176285696,1,1,0,1,1,0,0,0,0,0,,
1177185469936934913,1177190885035036673,1,1,0,1,1,0,0,0,0,0,"@jankortemdb @c_lindner Auch interessant: „wir“ denken dann mal schön „groß“ - über die Köpfe derjenigen hinweg, deren Land „wir“ mal eben verplanen... Das ist koloniale Gutsherrenart ohne eigene Verantwortungsübernahme! 👎","@voglerk @jankortemdb @c_lindner Aha. Und was machen Sie mit dem Land? Politik ist (noch) der Wettbewerb der besten Ideen um die Mehrheit - wenn „sie“ allerdings weiter „klein“ in Verboten denken wollen, die dem Klima so nichts nützen... Oder macht der Klimawandel an der Grenze halt, wenn die Grünen regieren?"
1178082731722526722,1178353350036873218,1,1,0,1,1,0,0,0,0,0,"Klimademos sind auch Demos gegen die CDU, die für junge Menschen unwählbar ist. Die CDU macht Klimaschutz seit 10 Jahren unmöglich. Wenn wir als SPD uns nicht von dieser Politik befreien, durch Ende der GroKo, verlieren wir die jungen Wähler auch dauerhaft https://t.co/8NB6S5YgJz",
1178928510175457280,1178929794647543808,1,1,1,0,1,1,0,0,0,0,,"@marcjulianblack @appletechnikbl @olivergorus Sie haben gesagt, durch Greta sei Aufmerksamkeit entstanden. Das bedeutet, vor Greta habe es die nicht gegeben.  Sonst konnte sie ja nicht mit Greta entstehen."
1177196787989393411,1177197478770282499,1,1,1,0,1,0,1,0,0,0,"@RuisingerR @EnFreKo @Stefan_Hajek @clausstraube @ChuckBanham @CKemfert @sciforfuture @PIK_Klima @Luisamneubauer @carla_reemtsma @ABaerbock @KathrinAnna @seawatchcrew @oekoinstitut @AWI_de @VQuaschning @rahmstorf @Psychologists4F @f_schmidt_BB @FFF_Berlin @TWIKE Wie viel Motoren hat der eigentlich - 4, also einen für jedes Rad? Durch Ab-und Zu-Schaltung und verschiedene Motoren-Größen könnte man das Teillast-Problem stark vermindern.
Trotzdem in manchen Fahrsituation wird nur ein vierzigstel der Maximalleistung abgerufen.","@robschuchmann @EnFreKo @Stefan_Hajek @clausstraube @ChuckBanham @CKemfert @sciforfuture @PIK_Klima @Luisamneubauer @carla_reemtsma @ABaerbock @KathrinAnna @seawatchcrew @oekoinstitut @AWI_de @VQuaschning @rahmstorf @Psychologists4F @f_schmidt_BB @FFF_Berlin @TWIKE Einen pro Achse, in der Summe 1 oder 2. https://t.co/q37HUY2Tho"
1179329954212978694,1179590875812372480,1,1,0,0,1,0,0,0,0,0,,
1178370311974244355,1178623148209704965,1,1,0,0,1,0,0,0,0,0,Forscher rechnet mit Klima-Greta ab https://t.co/S8FMokTkfa,@drumheadberlin Was forscht der Herr denn so? Klimaforscher ist er jedenfalls nicht.
1179360322848722945,1179388243290263553,1,1,1,1,1,0,1,0,0,0,"Klima, Klima, Klima. Ich kann es nicht mehr hören. In ein paar Jahren sitzen wir hier ohne Strom oder beziehen teuren Atom- und Kohlestrom aus dem Ausland. Wie gut für das Klima.  https://t.co/SO8wpa7G4h via @welt",
1177890213894459397,1177909387903586304,1,1,0,1,1,0,0,0,0,0,,"@user82de @rahmstorf @GretaThunberg Der @IPCC_CH ist ein Wissenschaftsgremium, das den Forschungsstand zur globalen #Klimaveränderung aufarbeitet. Und das ehrenamtlich. Informieren Sie sich, bevor Sie unhaltbare Behauptungen aufstellen!"
1178315663766634496,1178470318106693632,1,1,1,1,1,0,1,0,0,0,"@inchtweet @beyond_ideology @faznet @ErnMedBlog Die genannten Studien sind wissenschaftlich nicht haltbar - mindestens aber umstritten (s. z.B. https://t.co/k92ndBogej, https://t.co/ZVxq3xGcew).

""Die Wissenschaft"", auf die Sie hier rekurrieren ist zur Hure der Politik geworden.
..",@neuthfer @inchtweet @beyond_ideology @faznet @ErnMedBlog 500 Wissenschaftler (darunter auffällig wenige im Bereich Klima &amp; Umwelt tätig) vs. 26800 Wissenschaftler*innen die sich allein bis März hinter Scientists4Future versammelt haben und viel sozialere Vorschläge bringen als die Politik bisher plant. https://t.co/gfQXDzZoQw
1177130790800543745,1177254465310744579,1,1,1,0,1,0,1,0,1,0,"Vor 22 Jahren schrieb Angela Merkel ein radikales Buch zum Klimaschutz. #DerPreisDesÜberlebens steigt mit jedem weiteren Tag, an dem nichts gegen die Klimakatastrophe unternommen wird. 

#FridaysForFuture #parents4future #ExtinctionRebellion #HowDareYou

https://t.co/CG4ojD4jtv",
1177183020333379586,1178330830101504000,1,1,0,1,1,0,0,0,0,0,"@StefanS36687568 @HatinJuce Sind doch auch wieder nur Ziel...WIE soll das denn erreicht werden? Klingt für mich wieder nach ""wir machen erstmal nichts solange wir nicht die gesamte Weltbevölkerung ins Boot geholt haben"". Klimaschutz ist auch ein Wirtschaftsfaktor, damit lässt sich... 1/x",
1177667447635238912,1177807245670801409,1,1,1,1,1,0,1,0,0,0,"@SebastianHertel @hschmalzl @M_T_Franz - noch ungelöstes Problem der Endlagerung radioaktiven Abfalls (unbekannte Langzeitfolgen)
- Risiko nuklearer Verstrahlung bei Störfällen (selbst bei deutschen Sicherheitsstandards, umso höher in anderen Staaten) - geringe Wahrscheinlichkeit, aber dann umso gravierendere Folgen","@EndosListener @hschmalzl @M_T_Franz Ihre Aussagen sind #FakeNews. Das Gegenteil ist richtig.
sogar wenns richtig wäre würde es an den  FAKTEN:
Nur Kernkraft ist Klima-, Umwelt &amp; menschenfreundliche Energiequelle 
nichts ändern. 
Sie sind nicht gut informiert. Mehr Infos zu den Fakten hier: https://t.co/cXtrR239ea"
1179803165878870016,1179805949239992321,1,1,1,0,1,0,1,0,0,0,"@maxim_k @timo_bahrs @Ralf_Stegner @Gesine_Schwan ""DIE WISSENSCHAFT"" empfiehlt also? Wer oder was ist denn bitte ""DIE Wissenschaft""?","@Erkenbrand11 @timo_bahrs @Ralf_Stegner @Gesine_Schwan In diesem Fall: das Gemeinschaftsgutachten von @PIK_Klima und @MCC_Berlin https://t.co/GQt7odsfEu

Das @DIW_Berlin hat eine separate Analyse erstellt, die zu sehr ähnlichen Ergebnissen kommt. https://t.co/dPpT4YStJ0"
1179473671179702272,1179686647098683392,1,1,1,1,1,0,1,0,0,0,"Einmal überschritten gibt es kein zurück mehr. Die Kipppunkte, sie sind nicht umkehrbar. Was am Ende rauskommt ist nicht absehbar, jedenfalls nichts positives für unsere Existenz. Auch nicht schwer zu kapieren. 

#Klimakatastrophe https://t.co/14pvzlOBqt","@TerliWetter @klima_allianz Dass Kipppunkte jeglicher Art unumkehrbar sind, lehrte schon Dennis #Meadows in ""Grenzen des Wachstums"", dessen 30-Jahre-Update ich habe. Und ich habe dieses Buch, obwohl staubtrocken geschrieben, gierig gelesen. Wer zwischen den Zeilen lesen kann, wird mehr erfahren! https://t.co/ose533gGmi"
1179030622641278976,1179035044750352384,1,1,0,1,1,0,0,0,0,0,"@DonGiardino @dominikdirekt Es gibt ein noch zu verbrauchendes CO2-Kontingent bevor es nicht mehr regelbar ist.
Zeitnah gilt es, diese Grenze nicht zu überschreiten.
Das wir in Zukunft neue Technologien ohne CO2-Verbrauch einsetzen sollte klar sein.
Unmengen von Energien liefern zB Sonne und Wind gratis.",
1178959102644494336,1179054711783264258,1,1,0,0,1,0,0,0,0,0,"Kurze Frage: 
Wie stark sind die CO2-Emissionen eigentlich zurückgegangen, seitdem diese Bundesregierung behauptet, sie hätte die Dringlichkeit im Klimaschutz endlich verstanden?","@FridayForFuture @NewSpider1970 Wieviel Einfluss hat das auf das Klima? Selbst wenn wir heute Netto Null erreichen würden, werden 800 neue Kernkraftwerke gebaut. Und der Zusammenhang Mensch-Klima ist unbewiesen #Climategate #FridaysForHubraum"
1177939315961323522,1177967226718183424,1,1,1,1,1,0,1,0,0,0,,"@exil_fant @EDA1155 @ArminLaschet Konsens i.k. Naturgesetz siehe Galileo. Es gibt viele wiedersprechende Wissenschaftler.Bitte Cook Metastudie genau ansehen. Es handelt sich nur um oszillierendes Klima. Grönland hatte Ackerbau, Hannibal kam über Alpen, Römer kamen in Röcken. Alles normal. Mit CO2 kam weltw wohlst"
1179419983836844032,1179695602071941121,1,1,0,1,1,0,0,0,0,0,Das ist der Inbegriff der grünen Bewegung: Die Verachtung gegenüber den einfachen Leuten und dass man den #Umweltschutz u die sentimentale Verbundenheit zu irgendwelchen Tieren über das Wohl u den Respekt vor den Ärmsten in der Gesellschaft stellt.https://t.co/jHBARdvAny,
1177174620216135681,1177175073100390402,1,1,0,1,1,0,0,0,0,0,,
1178947612491300865,1179109790397718528,1,1,0,0,1,0,0,0,1,0,"In der Antarktis ist ein 315 Milliarden Tonnen schwerer Eisberg abgebrochen.
Das ist das genaue Gegenteil von dem umgefallenen Sack Reis in China.",
1178014692943503360,1178393784066945024,1,1,0,0,1,0,0,0,0,0,"Thema #Klimahysterie #Klimanotstand #FFF #CO2 #co2steuer #Klimapolitik #Klimawahn #Klimastreik und was noch dazu gehört.
2 Leserbriefe, die den #Wahnsinn auf den Punkt bringen.
Davon abgesehen das #klimakritiker nicht angehört werden.
Es kann halt nicht sein, was nicht sein darf. https://t.co/OJFxrA7Xhd",
1178171073529036800,1178364334231228427,1,1,0,1,1,0,0,0,0,0,"@APVogt @Uwe_Junge_MdL Wer entscheidet über gut und schlecht? Leider ist es zu einfach Wahrheit zu diskreditieren und Unsinn als Wahrheit zu verkaufen.

Zum Glück sehen die Menschen die Hitzesommer und zweifeln nicht am Klimawandel.",
1176959322665947137,1177148985871687680,1,1,0,0,1,0,0,0,0,0,,"@HannoSettele @Kachelmann @rahmstorf @SPIEGELONLINE @LH_Potsdam Worum geht's hier eigentlich immer? Ich hab irgendwie den Beginn dieser ""Diskussion"" verpasst &amp; hab mich dann nimma fragen getraut. Aber wenn ich's richtig verstehe, dann sagt @Kachelmann dass Klimaschützer nicht glauben Holzöfen wären schädlich fürs Klima, oder. Woher kommt das?"
1176073065702350848,1177298161632763905,1,1,0,1,1,0,0,0,0,0,@Dzienus Ich fürchte das wird nichts. An solchen Ausrutschern geilen sich Kritiker immer auf. Das sind dann auch die Leute die sich über die CO2-Emissionen von Gretas Rückreise aufregen. Am besten ignorieren da eine fachliche Diskussion hier nicht zu erwarten ist,
1176786367021572096,1176829761613697026,1,1,0,1,1,0,0,0,0,0,"Starkes Zeichen unserer Hochschule für den #Klimaschutz: Braucht die Bahn weniger als 6h, darf das Flugzeug nicht mehr für Dienstreisen genutzt werden. @HTW_Berlin
#FridaysForFuture #Scientists4Future https://t.co/7wSg8rPJTg",
1179374756489023490,1179383727501299714,1,1,1,1,1,0,1,0,0,0,,
1179720155401723906,1179726099129012226,1,1,0,1,1,0,0,0,0,0,"Ernsthafte Interessensfrage: Findet ihr, dass sich Türkis und Rot ideologisch näher sind als Türkis und Grün? 

Denn bzgl. Koalition und wie sich das ausgeht, kennt man die Debatte zu Grün, aber keine vergleichbare zu Rot.","@ClaudiaZettel Ja, in entscheidenden Punkten. Wo die Grünen aus Klima/Naturschutzgründen nicht dabei sind, argumentiert rot dort mit ""für Arbeitsplätze"", wo türkis ""für den Wirtschaftsstandort"" sagt. Und Asylrechtsverschärfungen hat die SPÖ in Regierung immer mitgetragen."
1178323314810540032,1178324305266057218,1,1,1,1,1,0,0,1,0,0,"@N2k1 @Dragon52472784 Wenn du erstmal die anderen angreifst (u.a. Lobbyist) und jetzt jammerst das diese entsprechend zurückschießen - Tja. Damit musst du leben.

Also erstelle einen entsprechenden Tweed gegen den Konsens der Wissenschaft und wir diskutieren dort.","@BernhardGeyer @Dragon52472784 Ich sagte schonmal: Selbstreflexion geht anders.
Es ging hier nicht ums Klima oder ähnliche Dinge.
Und ja, da ich @Dragon52472784 in anderen Threads erlebt habe, ist das mit dem Lobbyisten nunmal auch ein Fakt."
1177143219030843392,1177910421854011392,1,1,0,1,1,0,0,0,0,0,"Das #Klimapaket fördert und fordert Klimaschutz, aber es überfordert niemanden. Wichtig ist mir die darin vereinbarte gesetzliche Pflicht zur Nachsteuerung – in allen Bereichen, nicht nur beim Preis. Das habe ich heute im #Bundestag betont: https://t.co/gJdo9DNTzS","@SvenjaSchulze68 Das ist doch alles nur ein Witz! Fürs Klima werden gerade mal 2 Milliarden Euro ausgeheben, während die Braunkohle für einen Ausstieg mit 40 Milliarden unterstützt wird. Bin ich hier im falschen Film???"
1179786366227505152,1180038641130840064,1,1,1,1,1,1,0,0,0,0,@robschuchmann @WernerFuchs_CH @solarpapst @DB_Bahn @glouki @VCDeV @sciforfuture @PIK_Klima @maithi_nk @Luisamneubauer @carla_reemtsma Und was wäre die Alternative? Außer natürlich der weiteren Vermeidung des motorisierten Individualverkehrs.,"@razerrath @WernerFuchs_CH @solarpapst @DB_Bahn @glouki @VCDeV @sciforfuture @PIK_Klima @maithi_nk @Luisamneubauer @carla_reemtsma -weniger Autos
-LKW-Transport-CO2 = 5 x Bahntransport-CO2 -&gt;Güter auf die Bahn
-kleinere Autos für den Rest-Verkehr

Letzteres insbesondere für den Pendler. Sein Interesse: warm und trocken auf die Arbeit zu kommen - 
 ist dafür eine 5sitzige Familienkutsche notwendig?"
1178679644020776963,1178698271881072640,1,1,0,0,1,0,0,0,1,0,Die schwedische Zeitung „Dagens ETC“ will keine Werbeanzeigen mehr für Flugreisen und Verbrenner-Autos annehmen.  https://t.co/q6Dhvu4QGu,@tazgezwitscher Und auch keine Papierausgabe mehr drucken? Der Internetdatenverkehr belastet aktuell die Umwelt mehr als der gesamte Fluggverkehr. Sicher stellen sie auch ihre online-Ausgabe wegen Klima ein?
1178589058060169219,1178599032387702784,1,1,1,1,1,0,1,0,0,0,"@TomMayerEuropa @WKogler Die Frage ist doch eher, ob @sebastiankurz nach seinem dezidierten Rechtskurs mit der FPÖ sich neu erfindet und den Schwenk schafft, der für eine Koalition mit den Grünen nötig wäre...",
1178690292171624448,1178697254082879489,1,1,0,1,1,0,0,0,0,0,@Regina01589661 @DanijelMajic @AlfimWesten Klimaprogramm der Linken ist gut. Nur das Marketing lässt zu wünschen übrig,@dannymcneil26 @Regina01589661 @DanijelMajic @AlfimWesten Die Linken regieren seit 10 Jahren in Brandenburg mit. Da ist wenig fürs Klima passiert...
1177323067338612736,1177624746978099200,1,1,0,0,1,0,0,0,0,0,"Wir sind #Antifa.
Der Kampf für Klimagerechtigkeit ist immer #antifaschistisch, #antisexistisch und #antirassistisch. 
#wirsindantifa #FridaysForFurture",@FFF_Koeln Nun der Beweis zur Vermutung: #fff will unter dem Deckmantel des #Klimaschutz  nichts weiter als den #sozialismus mit extrem linken Organisationen durchsetzen.
1177999491145883648,1178098196515418113,1,1,0,1,1,0,0,0,0,0,@fisHC0p @ChibzieC @Lara_Loft Du verstehst den Punkt nicht... du findest es also völlig okay das Streamer einfach nur mal so zur TwitchCon Fliegen/fahren? Ist das wirklich notwendig? Das mitt einer Geburtstagsfeier zu vergleichen... jeder soll sich ändern nur man selbst nicht was?,"@Gheldalas @ChibzieC @Lara_Loft Diggi. Streaming ist mein Beruf. Zu Cons zu fliegen, zu networken, Menschen, Technologien, Trends persönlich &amp; hautnah zu erleben ist genauso notwendig, wie alles andere, wofür man Leidenschaft empfindet. Du meinst, wer sich Pro Umwelt positioniert, soll nur noch Fahrrad fahren?"
1178721039204995072,1178917750321926144,1,1,1,0,1,0,1,0,0,0,"„Wer keinen Begriff des Politischen mehr hat, der nicht vom Ökonomischen durchzogen ist, wer keinen kollektiven Gestaltungswillen mehr hat, weil schon zu viel Regulierung, und nur noch ""Technikoffenheit"" vor sich herträgt, der macht sich überflüssig.“

https://t.co/Mn6dJOXHB2","@polenz_r @misanthrop40 Wenn ich meine CO2 Bilanz ansehe und die der viel Kinder von heute. 🤔

Abends hatte ich eine Leselampe und ein geliehenes Buch, keinen TV und Streamingdienste. 
https://t.co/5ygSZb08Du"
